,filename,wavfile,modality,modality_number,modality_code,subject,session,start,end,duration,emotion,valence_raw,activation_raw,dominance_raw,emotion_pair,valence,arousal,annotations_selfreport,annotations,annotations_proportion,sad_times,sad_dur,words_data,syl_avg_dur,syl_avg_rate,syl_times,annotations_entropy,annotations_entropy_self_report,annotations_full_agreement,sentences
Ses01M_script01_1_F043,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F043.wav,Ses01M_script01_1_F043.wav,script,1,script01,Ses01M,1,0,3.151,3.151,anger,3.0,2.0,2.3333,"-,-",",",-,nan,"[['sadness', 'anger'], ['disgust'], ['anger']]","{'neutral': 0.0, 'anger': 0.6666666666666666, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.91, 1.04), (1.05, 1.1), (1.11, 1.28), (1.32, 1.55), (1.56, 1.96)]",98,"[[0.91, 1.04, 'WELL'], [1.05, 1.1, 'I'], [1.11, 1.28, 'CAN'], [1.32, 1.55, 'SEE'], [1.56, 1.96, 'THAT']]",0.196,5.1020408163265305,"[(0.91, 1.04), (1.05, 1.1), (1.11, 1.28), (1.32, 1.55), (1.56, 1.96)]",1.0986122886681096,1.0986122886681096,False,WELL I CAN SEE THAT
Ses01M_script01_1_M000,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M000.wav,Ses01M_script01_1_M000.wav,script,1,script01,Ses01M,1,0,3.32125,3.32125,neutral,2.6667,2.0,2.0,"-,-",",",-,nan,"[['frustration', 'sadness'], ['neutral'], ['neutral']]","{'neutral': 0.5, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.25, 'frustration': 0.25, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(1.07, 1.13), (1.14, 1.52), (1.53, 1.68)]",59,"[[1.07, 1.13, 'HE'], [1.14, 1.52, 'SAW'], [1.53, 1.68, 'IT']]",0.19666666666666668,5.084745762711864,"[(1.07, 1.13), (1.14, 1.52), (1.53, 1.68)]",0.6365141682948128,0.6365141682948128,False,HE SAW IT
Ses01M_script01_1_M001,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M001.wav,Ses01M_script01_1_M001.wav,script,1,script01,Ses01M,1,0,3.3140625,3.3140625,unassigned,2.6667,2.0,1.6667,"-,-",",",-,nan,"[['frustration'], ['sadness'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.3333333333333333, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.88, 0.96), (0.97, 1.09), (1.1, 1.26), (1.27, 1.43), (1.44, 1.5), (1.51, 1.7), (1.71, 1.9), (1.91, 2.25)]",130,"[[0.88, 0.96, 'HE'], [0.97, 1.09, 'WAS'], [1.1, 1.26, 'OUT'], [1.27, 1.43, 'HERE'], [1.44, 1.5, 'AT'], [1.51, 1.7, 'FOUR'], [1.71, 1.9, 'THIS'], [1.91, 2.25, 'MORNING']]",0.14333333333333334,6.976744186046512,"[(0.88, 0.96), (0.97, 1.09), (1.1, 1.26), (1.27, 1.43), (1.44, 1.5), (1.51, 1.7), (1.71, 1.9), (1.91, 2.08), (2.09, 2.25)]",1.0986122886681096,1.0986122886681096,False,HE WAS OUT HERE AT FOUR THIS MORNING
Ses01M_script01_1_M002,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M002.wav,Ses01M_script01_1_M002.wav,script,1,script01,Ses01M,1,0,6.135,6.135,neutral,2.3333,2.3333,1.6667,"-,-",",",-,nan,"[['frustration'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.3333333333333333, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.25, 0.27), (0.78, 0.96), (0.97, 1.09), (1.1, 1.21), (1.22, 1.29), (1.3, 1.45), (1.46, 1.65), (1.66, 1.99), (2.0, 2.03), (2.04, 2.23), (2.24, 2.29), (2.3, 2.7), (2.71, 2.77), (2.78, 2.83), (2.84, 3.07), (3.08, 3.21), (3.22, 3.29), (3.3, 3.56), (3.57, 3.66), (3.67, 3.72), (3.73, 3.78), (3.79, 4.19), (4.2, 4.38), (4.39, 4.52), (4.53, 4.69)]",370,"[[0.25, 0.27, 'I'], [0.78, 0.96, 'WAS'], [0.97, 1.09, 'OUT'], [1.1, 1.21, 'HERE'], [1.22, 1.29, 'AT'], [1.3, 1.45, 'FOUR'], [1.46, 1.65, 'THIS'], [1.66, 1.99, 'MORNING'], [2.0, 2.03, 'I'], [2.04, 2.23, 'HEARD'], [2.24, 2.29, 'A'], [2.3, 2.7, 'CRACK'], [2.71, 2.77, 'AND'], [2.78, 2.83, 'I'], [2.84, 3.07, 'LOOKED'], [3.08, 3.21, 'OUT'], [3.22, 3.29, 'THE'], [3.3, 3.56, 'WINDOW'], [3.57, 3.66, 'AND'], [3.67, 3.72, 'HE'], [3.73, 3.78, 'WAS'], [3.79, 4.19, 'STANDING'], [4.2, 4.38, 'RIGHT'], [4.39, 4.52, 'OVER'], [4.53, 4.69, 'THERE']]",0.12892857142857142,7.75623268698061,"[(0.25, 0.27), (0.78, 0.96), (0.97, 1.09), (1.1, 1.21), (1.22, 1.29), (1.3, 1.45), (1.46, 1.65), (1.66, 1.83), (1.84, 1.99), (2.0, 2.03), (2.04, 2.23), (2.24, 2.29), (2.3, 2.7), (2.71, 2.77), (2.78, 2.83), (2.84, 3.07), (3.08, 3.21), (3.22, 3.29), (3.3, 3.45), (3.46, 3.56), (3.57, 3.66), (3.67, 3.72), (3.79, 4.04), (4.05, 4.19), (4.2, 4.38), (4.39, 4.41), (4.42, 4.52), (4.53, 4.69)]",0.6365141682948128,0.6365141682948128,False,I WAS OUT HERE AT FOUR THIS MORNING I HEARD A CRACK AND I LOOKED OUT THE WINDOW AND HE WAS STANDING RIGHT OVER THERE
Ses01M_script01_1_M003,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M003.wav,Ses01M_script01_1_M003.wav,script,1,script01,Ses01M,1,0,6.34,6.34,sadness,2.0,2.3333,1.6667,"-,-",",",-,nan,"[['sadness'], ['sadness'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.6666666666666666, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.79, 0.9), (0.91, 1.04), (1.05, 1.29), (2.86, 2.96), (3.25, 3.36), (3.37, 3.56), (3.57, 3.82), (3.83, 3.89), (3.9, 3.95), (3.96, 4.36), (4.37, 4.45), (4.46, 4.52), (4.53, 5.02)]",227,"[[0.79, 0.9, 'I'], [0.91, 1.04, ""DON'T""], [1.05, 1.29, 'KNOW'], [2.86, 2.96, 'BUT'], [3.25, 3.36, 'HE'], [3.37, 3.56, 'WENT'], [3.57, 3.82, 'BACK'], [3.83, 3.89, 'IN'], [3.9, 3.95, 'THE'], [3.96, 4.36, 'KITCHEN'], [4.37, 4.45, 'AND'], [4.46, 4.52, 'HE'], [4.53, 5.02, 'CRIED']]",0.16142857142857142,6.1946902654867255,"[(0.79, 0.9), (0.91, 1.04), (1.05, 1.29), (2.86, 2.96), (3.25, 3.36), (3.37, 3.56), (3.57, 3.82), (3.83, 3.89), (3.9, 3.95), (3.96, 4.17), (4.18, 4.36), (4.37, 4.45), (4.46, 4.52), (4.53, 5.02)]",0.6365141682948128,0.6365141682948128,False,I DON'T KNOW BUT HE WENT BACK IN THE KITCHEN AND HE CRIED
Ses01M_script01_1_M004,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M004.wav,Ses01M_script01_1_M004.wav,script,1,script01,Ses01M,1,0,4.97,4.97,sadness,2.0,2.0,2.3333,"-,-",",",-,nan,"[['sadness'], ['sadness'], ['sadness']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 1.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.58, 0.79), (0.85, 0.87), (2.29, 2.55), (2.56, 2.66), (2.67, 3.07), (3.34, 3.44), (3.45, 3.53), (3.54, 3.79)]",142,"[[0.58, 0.79, 'NO'], [0.85, 0.87, 'I'], [2.29, 2.55, 'FIGURED'], [2.56, 2.66, ""I'D""], [2.67, 3.07, 'JUST'], [3.34, 3.44, 'LET'], [3.45, 3.53, 'IT'], [3.54, 3.79, 'WAIT']]",0.15666666666666665,6.382978723404256,"[(0.58, 0.79), (0.85, 0.87), (2.29, 2.43), (2.44, 2.55), (2.56, 2.66), (2.67, 3.07), (3.34, 3.44), (3.45, 3.53), (3.54, 3.79)]",0.0,0.0,True,NO I FIGURED I'D JUST LET IT WAIT
Ses01M_script01_1_M005,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M005.wav,Ses01M_script01_1_M005.wav,script,1,script01,Ses01M,1,0,5.1199375,5.1199375,sadness,2.0,2.6667,2.3333,"-,-",",",-,nan,"[['sadness'], ['sadness'], ['sadness']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 1.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.87, 1.28), (1.7, 1.77), (1.78, 1.92), (1.93, 2.05), (2.06, 2.15), (2.16, 2.53), (2.54, 2.66), (2.67, 2.72), (2.73, 3.19), (3.2, 3.25), (3.29, 3.35), (3.36, 3.6)]",218,"[[0.87, 1.28, 'YEAH'], [1.7, 1.77, 'I'], [1.78, 1.92, 'COULD'], [1.93, 2.05, 'HEAR'], [2.06, 2.15, 'HIM'], [2.16, 2.53, 'CRYING'], [2.54, 2.66, 'THROUGH'], [2.67, 2.72, 'THE'], [2.73, 3.19, 'FLOORBOARDS'], [3.2, 3.25, 'IN'], [3.29, 3.35, 'MY'], [3.36, 3.6, 'ROOM']]",0.15428571428571428,6.481481481481482,"[(0.87, 1.28), (1.7, 1.77), (1.78, 1.92), (1.93, 2.05), (2.06, 2.15), (2.16, 2.41), (2.42, 2.53), (2.54, 2.66), (2.67, 2.72), (2.73, 2.95), (2.96, 3.19), (3.2, 3.25), (3.29, 3.35), (3.36, 3.6)]",0.0,0.0,True,YEAH I COULD HEAR HIM CRYING THROUGH THE FLOORBOARDS IN MY ROOM
Ses01M_script01_1_M006,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M006.wav,Ses01M_script01_1_M006.wav,script,1,script01,Ses01M,1,0,2.0063125,2.0063125,sadness,2.3333,2.3333,1.6667,"-,-",",",-,nan,"[['sadness'], ['sadness'], ['other']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.6666666666666666, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(1.04, 1.08), (1.09, 1.28), (1.29, 1.45)]",39,"[[1.04, 1.08, 'I'], [1.09, 1.28, ""DON'T""], [1.29, 1.45, 'KNOW']]",0.13,7.692307692307692,"[(1.04, 1.08), (1.09, 1.28), (1.29, 1.45)]",0.6365141682948128,0.6365141682948128,False,I DON'T KNOW
Ses01M_script01_1_M007,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M007.wav,Ses01M_script01_1_M007.wav,script,1,script01,Ses01M,1,0,2.9259375,2.9259375,sadness,3.0,2.3333,2.0,"-,-",",",-,nan,"[['sadness'], ['sadness'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.6666666666666666, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.39, 0.41), (1.42, 1.57), (1.58, 1.68), (1.69, 1.94)]",52,"[[0.39, 0.41, 'I'], [1.42, 1.57, 'GUESS'], [1.58, 1.68, 'HE'], [1.69, 1.94, 'IS']]",0.13,7.692307692307692,"[(0.39, 0.41), (1.42, 1.57), (1.58, 1.68), (1.69, 1.94)]",0.6365141682948128,0.6365141682948128,False,I GUESS HE IS
Ses01M_script01_1_M008,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M008.wav,Ses01M_script01_1_M008.wav,script,1,script01,Ses01M,1,0,5.6524375,5.6524375,frustration,2.3333,3.0,3.0,"-,-",",",-,nan,"[['frustration'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.88, 1.02), (1.03, 1.18), (1.19, 1.35), (1.36, 1.42), (1.43, 1.78), (1.79, 1.92), (1.93, 2.04), (3.0, 3.08), (3.09, 3.11), (3.12, 3.37), (3.38, 3.5), (3.51, 3.77), (3.78, 4.1), (4.11, 4.44), (4.45, 4.58), (4.59, 4.94)]",296,"[[0.88, 1.02, 'I'], [1.03, 1.18, ""DON'T""], [1.19, 1.35, 'KNOW'], [1.36, 1.42, 'THE'], [1.43, 1.78, 'MEANING'], [1.79, 1.92, 'OF'], [1.93, 2.04, 'IT'], [3.0, 3.08, 'BUT'], [3.09, 3.11, 'I'], [3.12, 3.37, 'KNOW'], [3.38, 3.5, ""WE'VE""], [3.51, 3.77, 'MADE'], [3.78, 4.1, 'TERRIBLE'], [4.11, 4.44, 'MISTAKE'], [4.45, 4.58, 'WITH'], [4.59, 4.94, 'FATHER']]",0.13857142857142857,7.216494845360825,"[(0.88, 1.02), (1.03, 1.18), (1.19, 1.35), (1.36, 1.42), (1.43, 1.6), (1.61, 1.78), (1.79, 1.92), (1.93, 2.04), (3.0, 3.08), (3.09, 3.11), (3.12, 3.37), (3.38, 3.5), (3.51, 3.77), (3.78, 3.9), (3.91, 3.96), (3.97, 4.1), (4.11, 4.17), (4.18, 4.44), (4.45, 4.58), (4.59, 4.79), (4.8, 4.94)]",0.0,0.0,True,I DON'T KNOW THE MEANING OF IT BUT I KNOW WE'VE MADE TERRIBLE MISTAKE WITH FATHER
Ses01M_script01_1_M009,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M009.wav,Ses01M_script01_1_M009.wav,script,1,script01,Ses01M,1,0,7.952625,7.952625,unassigned,2.3333,3.0,3.3333,"-,-",",",-,nan,"[['frustration'], ['sadness'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.3333333333333333, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.58, 0.61), (0.62, 0.89), (2.29, 2.46), (2.47, 2.74), (2.75, 2.8), (2.81, 3.1), (3.11, 3.24), (3.25, 3.35), (3.36, 3.58), (3.59, 3.78), (3.79, 3.99), (4.0, 4.1), (4.11, 4.31), (4.32, 4.46), (5.52, 5.6), (5.61, 5.8), (5.84, 6.17), (6.18, 6.43), (6.44, 6.65), (6.66, 6.8), (6.84, 7.03)]",375,"[[0.58, 0.61, 'I'], [0.62, 0.89, 'MEAN'], [2.29, 2.46, 'THESE'], [2.47, 2.74, 'KINDS'], [2.75, 2.8, 'OF'], [2.81, 3.1, 'THINGS'], [3.11, 3.24, 'MAN'], [3.25, 3.35, 'THEY'], [3.36, 3.58, 'ALWAYS'], [3.59, 3.78, 'COME'], [3.79, 3.99, 'BACK'], [4.0, 4.1, 'AT'], [4.11, 4.31, 'YOU'], [4.32, 4.46, 'AND'], [5.52, 5.6, 'THIS'], [5.61, 5.8, 'IS'], [5.84, 6.17, 'DEFINITELY'], [6.18, 6.43, 'COMING'], [6.44, 6.65, 'BACK'], [6.66, 6.8, 'TO'], [6.84, 7.03, 'US']]",0.1423076923076923,7.027027027027027,"[(0.58, 0.61), (0.62, 0.89), (2.29, 2.46), (2.47, 2.74), (2.75, 2.8), (2.81, 3.1), (3.11, 3.24), (3.25, 3.35), (3.36, 3.43), (3.44, 3.58), (3.59, 3.78), (3.79, 3.99), (4.0, 4.1), (4.11, 4.31), (4.32, 4.46), (5.52, 5.6), (5.61, 5.8), (5.84, 5.89), (5.9, 5.97), (5.98, 6.09), (6.1, 6.17), (6.18, 6.31), (6.32, 6.43), (6.44, 6.65), (6.66, 6.8), (6.84, 7.03)]",1.0986122886681096,1.0986122886681096,False,I MEAN THESE KINDS OF THINGS MAN THEY ALWAYS COME BACK AT YOU AND THIS IS DEFINITELY COMING BACK TO US
Ses01M_script01_1_M010,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M010.wav,Ses01M_script01_1_M010.wav,script,1,script01,Ses01M,1,0,10.3876875,10.3876875,frustration,2.6667,3.3333,3.6667,"+,-",",",+,nan,"[['frustration'], ['frustration'], ['frustration', 'sadness']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.25, 'frustration': 0.75, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(1.02, 1.04), (1.05, 1.47), (2.27, 2.56), (2.57, 2.98), (2.99, 3.26), (3.55, 3.85), (3.86, 3.94), (3.95, 4.27), (4.28, 4.58), (4.59, 4.81), (4.85, 4.9), (5.41, 5.66), (5.81, 5.88), (5.89, 5.97), (5.98, 6.5), (6.51, 6.59), (6.6, 6.67), (6.68, 6.8), (6.81, 7.25), (7.47, 7.54), (7.55, 7.66), (7.67, 7.83), (7.84, 7.94), (7.95, 8.16), (8.17, 8.27), (8.28, 8.5), (8.51, 8.59), (8.6, 8.72), (8.73, 8.89), (8.9, 9.12), (9.13, 9.44)]",617,"[[1.02, 1.04, 'I'], [1.05, 1.47, 'JUST'], [2.27, 2.56, 'WHY'], [2.57, 2.98, ""SHOULDN'T""], [2.99, 3.26, 'HE'], [3.55, 3.85, 'WALK'], [3.86, 3.94, 'THE'], [3.95, 4.27, 'NIGHTS'], [4.28, 4.58, 'WAITING'], [4.59, 4.81, 'FOR'], [4.85, 4.9, 'HIM'], [5.41, 5.66, 'HUH'], [5.81, 5.88, 'DO'], [5.89, 5.97, 'WE'], [5.98, 6.5, 'CONTRADICT'], [6.51, 6.59, 'HIM'], [6.6, 6.67, 'DO'], [6.68, 6.8, 'WE'], [6.81, 7.25, 'SAY'], [7.47, 7.54, 'WE'], [7.55, 7.66, ""DON'T""], [7.67, 7.83, 'HAVE'], [7.84, 7.94, 'ANY'], [7.95, 8.16, 'HOPE'], [8.17, 8.27, 'ANY'], [8.28, 8.5, 'MORE'], [8.51, 8.59, 'THAT'], [8.6, 8.72, ""HE'S""], [8.73, 8.89, 'NOT'], [8.9, 9.12, 'COMING'], [9.13, 9.44, 'BACK']]",0.1605263157894737,6.22950819672131,"[(1.02, 1.04), (1.05, 1.47), (2.27, 2.56), (2.57, 2.76), (2.77, 2.98), (2.99, 3.26), (3.55, 3.85), (3.86, 3.94), (3.95, 4.27), (4.28, 4.46), (4.47, 4.58), (4.59, 4.81), (4.85, 4.9), (5.41, 5.66), (5.81, 5.88), (5.89, 5.97), (5.98, 6.16), (6.17, 6.28), (6.29, 6.5), (6.51, 6.59), (6.6, 6.67), (6.68, 6.8), (6.81, 7.25), (7.47, 7.54), (7.55, 7.66), (7.67, 7.83), (7.84, 7.86), (7.87, 7.94), (7.95, 8.16), (8.17, 8.19), (8.2, 8.27), (8.28, 8.5), (8.51, 8.59), (8.6, 8.72), (8.73, 8.89), (8.9, 8.97), (8.98, 9.12), (9.13, 9.44)]",0.6365141682948128,0.6365141682948128,False,I JUST WHY SHOULDN'T HE WALK THE NIGHTS WAITING FOR HIM HUH DO WE CONTRADICT HIM DO WE SAY WE DON'T HAVE ANY HOPE ANY MORE THAT HE'S NOT COMING BACK
Ses01M_script01_1_M011,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M011.wav,Ses01M_script01_1_M011.wav,script,1,script01,Ses01M,1,0,10.7674375,10.7674375,frustration,2.3333,2.6667,3.3333,"-,-",",",-,nan,"[['frustration'], ['frustration'], ['frustration', 'sadness']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.25, 'frustration': 0.75, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.81, 0.89), (0.9, 1.05), (1.06, 1.19), (1.2, 1.34), (1.38, 1.66), (1.67, 1.87), (1.88, 2.22), (2.26, 2.41), (2.42, 2.64), (5.26, 5.35), (5.36, 5.58), (5.59, 5.75), (5.76, 5.85), (5.86, 6.02), (6.03, 6.13), (6.14, 6.61), (6.62, 6.81), (7.68, 7.92), (7.93, 8.13), (8.14, 8.59), (8.6, 8.83), (8.84, 9.01), (9.02, 9.18), (9.19, 9.48)]",491,"[[0.81, 0.89, 'I'], [0.9, 1.05, ""DON'T""], [1.06, 1.19, 'WANT'], [1.2, 1.34, 'TO'], [1.38, 1.66, 'ARGUE'], [1.67, 1.87, 'WITH'], [1.88, 2.22, 'HIM'], [2.26, 2.41, ""IT'S""], [2.42, 2.64, 'JUST'], [5.26, 5.35, 'FOR'], [5.36, 5.58, ""GOD'S""], [5.59, 5.75, 'SAKE'], [5.76, 5.85, ""IT'S""], [5.86, 6.02, 'TIME'], [6.03, 6.13, 'HE'], [6.14, 6.61, 'REALIZED'], [6.62, 6.81, 'THAT'], [7.68, 7.92, 'NO'], [7.93, 8.13, 'ONE'], [8.14, 8.59, 'BELIEVES'], [8.6, 8.83, 'WITH'], [8.84, 9.01, 'HIM'], [9.02, 9.18, 'ANY'], [9.19, 9.48, 'MORE']]",0.17851851851851852,5.601659751037344,"[(0.81, 0.89), (0.9, 1.05), (1.06, 1.19), (1.2, 1.34), (1.38, 1.6), (1.67, 1.87), (1.88, 2.22), (2.26, 2.41), (2.42, 2.64), (5.26, 5.35), (5.36, 5.58), (5.59, 5.75), (5.76, 5.85), (5.86, 6.02), (6.03, 6.13), (6.14, 6.33), (6.34, 6.61), (6.62, 6.81), (7.68, 7.92), (7.93, 8.13), (8.14, 8.19), (8.2, 8.59), (8.6, 8.83), (8.84, 9.01), (9.02, 9.07), (9.08, 9.18), (9.19, 9.48)]",0.6365141682948128,0.6365141682948128,False,I DON'T WANT TO ARGUE WITH HIM IT'S JUST FOR GOD'S SAKE IT'S TIME HE REALIZED THAT NO ONE BELIEVES WITH HIM ANY MORE
Ses01M_script01_1_M012,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M012.wav,Ses01M_script01_1_M012.wav,script,1,script01,Ses01M,1,0,2.31,2.31,frustration,2.0,4.0,4.0,"+,-",",",+,nan,"[['frustration'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.56, 0.61), (0.66, 0.89), (0.9, 1.19)]",57,"[[0.56, 0.61, 'I'], [0.66, 0.89, 'GOT'], [0.9, 1.19, 'TO']]",0.19,5.2631578947368425,"[(0.56, 0.61), (0.66, 0.89), (0.9, 1.19)]",0.0,0.0,True,I GOT TO
Ses01M_script01_1_M013,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M013.wav,Ses01M_script01_1_M013.wav,script,1,script01,Ses01M,1,0,7.2018125,7.2018125,frustration,2.6667,2.0,3.0,"-,-",",",-,nan,"[['frustration'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.66, 0.74), (0.86, 1.0), (1.01, 1.21), (1.22, 1.59), (1.6, 2.08), (3.4, 3.67), (3.68, 3.89), (3.9, 4.16), (4.17, 4.36), (4.37, 4.67), (4.68, 5.11), (5.88, 6.0), (6.01, 6.5)]",354,"[[0.66, 0.74, 'FOR'], [0.86, 1.0, ""GOD'S""], [1.01, 1.21, 'SAKE'], [1.22, 1.59, 'THREE'], [1.6, 2.08, 'YEARS'], [3.4, 3.67, 'NOBODY'], [3.68, 3.89, 'COMES'], [3.9, 4.16, 'BACK'], [4.17, 4.36, 'AFTER'], [4.37, 4.67, 'THREE'], [4.68, 5.11, 'YEARS'], [5.88, 6.0, ""IT'S""], [6.01, 6.5, 'INSANE']]",0.2058823529411765,4.857142857142857,"[(0.66, 0.74), (0.86, 1.0), (1.01, 1.21), (1.22, 1.59), (1.6, 2.08), (3.4, 3.52), (3.53, 3.59), (3.6, 3.67), (3.68, 3.89), (3.9, 4.16), (4.17, 4.28), (4.29, 4.36), (4.37, 4.67), (4.68, 5.11), (5.88, 6.0), (6.01, 6.09), (6.1, 6.5)]",0.0,0.0,True,FOR GOD'S SAKE THREE YEARS NOBODY COMES BACK AFTER THREE YEARS IT'S INSANE
